ISIN,event_date,proxy,raw_return,abnormal_return,market_return,broad_shock,event_id
GRK014011008,2020-06-15,winsorized_mean_2pct,-0.09607843137254901,-0.09652141334762773,0.0010825414986790985,False,GRK014011008|2020-06-15
GRK014011008,2021-02-03,winsorized_mean_2pct,-0.12307692307692308,-0.12468920728882238,0.00359660406257338,False,GRK014011008|2021-02-03
GRK014011008,2021-04-15,winsorized_mean_2pct,-0.12396694214876036,-0.12435498836683666,-0.001072664536842029,False,GRK014011008|2021-04-15
GRK014011008,2022-03-07,winsorized_mean_2pct,-0.07053941908713701,-0.0860939608389072,0.024023822010759695,False,GRK014011008|2022-03-07
GRK014011008,2022-06-20,winsorized_mean_2pct,-0.07407407407407407,-0.07578789480660077,0.004854697820016638,False,GRK014011008|2022-06-20
GRS001003037,2019-12-18,winsorized_mean_2pct,-0.06823529411764695,-0.10844528826520902,0.011584369581298725,False,GRS001003037|2019-12-18
GRS001003037,2021-04-29,winsorized_mean_2pct,-0.29895104895104896,-0.3035954353060175,0.003012308750150824,False,GRS001003037|2021-04-29
GRS001003037,2021-06-02,winsorized_mean_2pct,-0.06250000000000022,-0.09779386918619949,0.015054325952883165,False,GRS001003037|2021-06-02
GRS001003037,2021-09-16,winsorized_mean_2pct,-0.18200836820083688,-0.18448310727133047,0.003075281901636327,False,GRS001003037|2021-09-16
GRS001003037,2021-11-22,winsorized_mean_2pct,-0.549367088607595,-0.532808733226962,-0.0069955638462409825,False,GRS001003037|2021-11-22
GRS001003037,2021-12-27,winsorized_mean_2pct,-0.3436166721365278,-0.3202242022592842,-0.0049412730056112375,False,GRS001003037|2021-12-27
GRS003003035,2022-07-14,winsorized_mean_2pct,-0.05067567567567566,-0.04358241608956215,-0.004378990042066501,False,GRS003003035|2022-07-14
GRS004013009,2020-02-28,winsorized_mean_2pct,-0.05241935483870974,-0.02867028927853184,-0.0414314821579011,True,GRS004013009|2020-02-28
GRS004013009,2022-02-24,winsorized_mean_2pct,-0.06047516198704106,-0.03249882683325636,-0.0660675415578074,False,GRS004013009|2022-02-24
GRS014003032,2020-04-21,winsorized_mean_2pct,-0.14198161389172614,-0.1381722049457968,-0.001311617448052594,True,GRS014003032|2020-04-21
GRS014003032,2020-10-26,winsorized_mean_2pct,-0.2426160337552743,-0.20000328849478138,-0.018324049035886206,False,GRS014003032|2020-10-26
GRS014003032,2021-03-18,winsorized_mean_2pct,-0.22045454545454535,-0.1946182894782036,-0.006277284053116927,False,GRS014003032|2021-03-18
GRS014003032,2021-04-20,winsorized_mean_2pct,-0.5096153846153846,-0.514455206211046,0.004071131461702585,False,GRS014003032|2021-04-20
GRS014003032,2022-05-19,winsorized_mean_2pct,-0.07815126050420163,-0.05344631756599437,-0.013774283374129056,False,GRS014003032|2022-05-19
GRS014003032,2022-07-05,winsorized_mean_2pct,-0.10888888888888881,-0.06472612420880965,-0.024057884624885457,False,GRS014003032|2022-07-05
GRS015003007,2020-03-17,winsorized_mean_2pct,-0.126,-0.17822205725962342,0.02858252864069259,True,GRS015003007|2020-03-17
GRS015003007,2020-04-21,winsorized_mean_2pct,-0.14269384644694227,-0.13743521873102196,-0.001311617448052594,True,GRS015003007|2020-04-21
GRS015003007,2021-05-21,winsorized_mean_2pct,-0.2720967741935484,-0.24712057656683878,-0.007308395742445835,False,GRS015003007|2021-05-21
GRS015003007,2022-07-05,winsorized_mean_2pct,-0.09347879990081831,-0.04711752234623038,-0.024057884624885457,False,GRS015003007|2022-07-05
GRS045003001,2020-07-15,winsorized_mean_2pct,-0.19587628865979378,-0.19869942018485398,0.0027861966372512686,False,GRS045003001|2020-07-15
GRS045003001,2021-03-02,winsorized_mean_2pct,-0.11111111111111105,-0.11310251169076405,0.007133645270015243,False,GRS045003001|2021-03-02
GRS045003001,2021-04-06,winsorized_mean_2pct,-0.14599065084501983,-0.1486778028846203,0.008610173717411226,False,GRS045003001|2021-04-06
GRS045003001,2022-04-04,winsorized_mean_2pct,-0.17355371900826444,-0.17380034359198218,-0.0002690364256798128,False,GRS045003001|2022-04-04
GRS045003001,2022-05-23,winsorized_mean_2pct,-0.1842105263157895,-0.1802705558176228,-0.0049780835260417105,False,GRS045003001|2022-05-23
GRS045003001,2022-11-21,winsorized_mean_2pct,-0.17272727272727273,-0.1709326353905225,0.0009414877790612779,False,GRS045003001|2022-11-21
GRS047063003,2019-08-22,winsorized_mean_2pct,-0.08695652173913038,-0.09969185608003794,0.012355863348886801,False,GRS047063003|2019-08-22
GRS047063003,2019-10-10,winsorized_mean_2pct,-0.09999999999999998,-0.10593823075109086,0.002644850750168531,False,GRS047063003|2019-10-10
GRS047063003,2020-01-03,winsorized_mean_2pct,-0.1923076923076923,-0.1905193855019534,-0.008615575315298203,False,GRS047063003|2020-01-03
GRS047063003,2020-03-02,winsorized_mean_2pct,-0.050909090909090904,-0.13551017142979616,0.06239154616183238,False,GRS047063003|2020-03-02
GRS047063003,2021-01-15,winsorized_mean_2pct,-0.1312500000000001,-0.12971598175674082,-0.0005772777228227008,False,GRS047063003|2021-01-15
GRS047063003,2021-06-22,winsorized_mean_2pct,-0.12967289719626174,-0.1326077047819237,-0.011657938963218645,False,GRS047063003|2021-06-22
GRS047063003,2022-06-17,winsorized_mean_2pct,-0.09787234042553183,-0.09936904210824773,0.007329735019188581,False,GRS047063003|2022-06-17
GRS047063003,2022-10-28,winsorized_mean_2pct,-0.08699763593380616,-0.08490255522357859,-0.0018318573332178525,False,GRS047063003|2022-10-28
GRS054003009,2021-05-07,winsorized_mean_2pct,-0.051724137931034364,-0.058701833152818864,0.005976217575806302,False,GRS054003009|2021-05-07
GRS054003009,2021-10-08,winsorized_mean_2pct,-0.052197802197802234,-0.0568842370559227,0.003635487783609258,False,GRS054003009|2021-10-08
GRS054003009,2022-02-03,winsorized_mean_2pct,-0.06306306306306309,-0.05510593565108285,-0.006703338809452871,False,GRS054003009|2022-02-03
GRS054003009,2022-05-02,winsorized_mean_2pct,-0.05368098159509205,-0.05569691623374384,0.00195264273153185,False,GRS054003009|2022-05-02
GRS054003009,2022-06-17,winsorized_mean_2pct,-0.09999999999999998,-0.1086628067545335,0.007329735019188581,False,GRS054003009|2022-06-17
GRS054003009,2022-07-18,winsorized_mean_2pct,-0.08253968253968258,-0.08961547608292376,0.007100834588567419,False,GRS054003009|2022-07-18
GRS054003009,2022-09-02,winsorized_mean_2pct,-0.07894736842105265,-0.07903066860885531,5.210201732656044e-06,False,GRS054003009|2022-09-02
GRS065003014,2019-10-09,winsorized_mean_2pct,-0.05666666666666642,-0.06856106186718473,0.010930644071793541,False,GRS065003014|2019-10-09
GRS065003014,2020-03-12,winsorized_mean_2pct,-0.23199999999999998,-0.1756006179072988,-0.07385242223787691,True,GRS065003014|2020-03-12
GRS065003014,2020-11-10,winsorized_mean_2pct,-0.059071729957806074,-0.06269332227792118,0.0013217612580480236,False,GRS065003014|2020-11-10
GRS065003014,2021-07-28,winsorized_mean_2pct,-0.05240174672489084,-0.052493905220272,-0.0005209429564199692,False,GRS065003014|2021-07-28
GRS065003014,2022-05-03,winsorized_mean_2pct,-0.06724890829694319,-0.05518799280286257,-0.018585794397454343,False,GRS065003014|2022-05-03
GRS070003009,2019-12-10,winsorized_mean_2pct,-0.28716904276985744,-0.2770309139817922,-0.004632393295739437,False,GRS070003009|2019-12-10
GRS070003009,2020-03-23,winsorized_mean_2pct,-0.1709401709401709,-0.10608315685701057,-0.03697255676598623,True,GRS070003009|2020-03-23
GRS070003009,2020-09-04,winsorized_mean_2pct,-0.09369024856596564,-0.08856216366812497,-0.0033006961899738436,False,GRS070003009|2020-09-04
GRS070003009,2021-01-01,winsorized_mean_2pct,-0.10837438423645318,-0.08509846737740052,-0.014150001216703297,False,GRS070003009|2021-01-01
GRS070003009,2021-02-03,winsorized_mean_2pct,-0.08166666666666667,-0.09034167467039753,0.00359660406257338,False,GRS070003009|2021-02-03
GRS070003009,2021-04-15,winsorized_mean_2pct,-0.2996794871794872,-0.29814988667409326,-0.001072664536842029,False,GRS070003009|2021-04-15
GRS070003009,2021-12-27,winsorized_mean_2pct,-0.21959319219593187,-0.2086673885655755,-0.0049412730056112375,False,GRS070003009|2021-12-27
GRS070003009,2022-05-05,winsorized_mean_2pct,-0.30000000000000004,-0.27904671179344664,-0.014216114672099961,False,GRS070003009|2022-05-05
GRS084003011,2020-03-16,winsorized_mean_2pct,-0.1874999999999999,-0.1187360900125752,-0.0692655678127052,True,GRS084003011|2020-03-16
GRS084003011,2020-11-30,winsorized_mean_2pct,-0.07199999999999995,-0.06754786758141731,-0.002447970411711977,False,GRS084003011|2020-11-30
GRS084003011,2021-04-02,winsorized_mean_2pct,-0.07555555555555549,-0.060366274464646104,-0.011538937593552772,False,GRS084003011|2021-04-02
GRS084003011,2022-01-06,winsorized_mean_2pct,-0.08813559322033904,-0.07312356844765992,-0.009402318810891262,False,GRS084003011|2022-01-06
GRS087003000,2020-05-04,winsorized_mean_2pct,-0.10872070687668067,-0.059496496945339886,-0.026783159476871425,False,GRS087003000|2020-05-04
GRS087003000,2020-08-20,winsorized_mean_2pct,-0.07058823529411773,-0.06305453220956977,-0.004113654414910343,False,GRS087003000|2020-08-20
GRS087003000,2021-04-15,winsorized_mean_2pct,-0.06474820143884885,-0.0627556625589607,-0.001072664536842029,False,GRS087003000|2021-04-15
GRS087003000,2021-09-30,winsorized_mean_2pct,-0.12990654205607477,-0.12134207976343014,-0.004765945241934976,False,GRS087003000|2021-09-30
GRS088003017,2020-02-27,winsorized_mean_2pct,-0.11553784860557759,-0.07396930070070482,-0.037015366539307266,True,GRS088003017|2020-02-27
GRS088003017,2020-05-04,winsorized_mean_2pct,-0.1071428571428571,-0.0780263591888285,-0.026783159476871425,False,GRS088003017|2020-05-04
GRS088003017,2021-03-25,winsorized_mean_2pct,-0.051465798045602584,-0.04249175435149509,-0.007717047177345061,False,GRS088003017|2021-03-25
GRS088003017,2021-10-11,winsorized_mean_2pct,-0.050000000000000044,-0.04274909062077554,-0.006875104882871478,False,GRS088003017|2021-10-11
GRS088003017,2022-01-06,winsorized_mean_2pct,-0.06093750000000009,-0.049778738625391464,-0.009402318810891262,False,GRS088003017|2022-01-06
GRS088003017,2022-08-24,winsorized_mean_2pct,-0.1230769230769232,-0.12280970851132614,-0.0008482308512523174,False,GRS088003017|2022-08-24
GRS092103001,2019-09-04,winsorized_mean_2pct,-0.1968503937007875,-0.19949514150661962,0.003635815850552608,False,GRS092103001|2019-09-04
GRS092103001,2020-02-14,winsorized_mean_2pct,-0.19512195121951215,-0.19852179935840988,0.0042801480279896185,False,GRS092103001|2020-02-14
GRS092103001,2020-07-06,winsorized_mean_2pct,-0.196078431372549,-0.19945703621461483,-0.004263063413435311,False,GRS092103001|2020-07-06
GRS092103001,2020-12-23,winsorized_mean_2pct,-0.18343195266272183,-0.18518696535981985,0.0020468079036738245,False,GRS092103001|2020-12-23
GRS092103001,2021-02-09,winsorized_mean_2pct,-0.19333333333333336,-0.19793513700101922,-0.013850771205627516,False,GRS092103001|2021-02-09
GRS092103001,2022-03-04,winsorized_mean_2pct,-0.19548872180451127,-0.18546575876590835,-0.02984726447591152,False,GRS092103001|2022-03-04
GRS092103001,2022-04-06,winsorized_mean_2pct,-0.1691176470588237,-0.16498664283624698,-0.0061042573702743295,False,GRS092103001|2022-04-06
GRS092103001,2022-07-19,winsorized_mean_2pct,-0.20000000000000007,-0.20288691998852473,0.002501459575419297,False,GRS092103001|2022-07-19
GRS096003009,2020-03-03,winsorized_mean_2pct,-0.07785277036571958,-0.057903796604113544,-0.019045689579777144,True,GRS096003009|2020-03-03
GRS096003009,2020-03-31,winsorized_mean_2pct,-0.05521472392638027,-0.05252536925602407,-0.00229368931817957,False,GRS096003009|2020-03-31
GRS096003009,2020-07-01,winsorized_mean_2pct,-0.05647058823529416,-0.055630209621046506,0.0002582063635159154,False,GRS096003009|2020-07-01
GRS096003009,2020-10-29,winsorized_mean_2pct,-0.11385606874328691,-0.08092712020070199,-0.04029532064385416,False,GRS096003009|2020-10-29
GRS096003009,2022-10-31,winsorized_mean_2pct,-0.05458437388512305,-0.06032846405640388,0.005418005232615338,False,GRS096003009|2022-10-31
GRS106003007,2020-04-01,winsorized_mean_2pct,-0.10480349344978179,-0.08413636848073974,-0.016876628047710777,False,GRS106003007|2020-04-01
GRS106003007,2020-09-18,winsorized_mean_2pct,-0.06425702811244982,-0.062302828018997836,-0.0013541741564294073,False,GRS106003007|2020-09-18
GRS106003007,2020-12-24,winsorized_mean_2pct,-0.06222222222222229,-0.06324380989836904,0.0004729982060501182,False,GRS106003007|2020-12-24
GRS106003007,2021-04-30,winsorized_mean_2pct,-0.0702549575070821,-0.06378275528299411,-0.004823956237965641,False,GRS106003007|2021-04-30
GRS106003007,2021-07-09,winsorized_mean_2pct,-0.05791505791505791,-0.08194341041998082,0.01755726710258652,False,GRS106003007|2021-07-09
GRS106003007,2022-03-04,winsorized_mean_2pct,-0.09953703703703709,-0.07875642537278126,-0.02984726447591152,False,GRS106003007|2022-03-04
GRS117123000,2020-03-10,winsorized_mean_2pct,-0.0931677018633541,-0.1095179927840426,0.04147500320746276,False,GRS117123000|2020-03-10
GRS117123000,2020-06-04,winsorized_mean_2pct,-0.061224489795918435,-0.06112310456659376,-0.002258035805843159,False,GRS117123000|2020-06-04
GRS117123000,2020-07-23,winsorized_mean_2pct,-0.08965517241379306,-0.08781542604730534,-0.00427373373854084,False,GRS117123000|2020-07-23
GRS117123000,2022-04-27,winsorized_mean_2pct,-0.050000000000000044,-0.03215639134202895,-0.01844293098212783,False,GRS117123000|2022-04-27
GRS117123000,2022-06-10,winsorized_mean_2pct,-0.05660377358490576,-0.04219595126536045,-0.015004167728370967,False,GRS117123000|2022-06-10
GRS117123000,2022-10-20,winsorized_mean_2pct,-0.0512820512820511,-0.055941481063375556,0.005373714611091109,False,GRS117123000|2022-10-20
GRS120131008,2019-09-04,winsorized_mean_2pct,-0.08571428571428574,-0.08656342084278104,0.003635815850552608,False,GRS120131008|2019-09-04
GRS131003006,2019-08-29,winsorized_mean_2pct,-0.27338129496402874,-0.2873154297538268,0.007840748570978072,False,GRS131003006|2019-08-29
GRS131003006,2021-04-19,winsorized_mean_2pct,-0.09756097560975607,-0.11281259773236564,-0.01961577558552696,False,GRS131003006|2021-04-19
GRS135003002,2019-09-18,winsorized_mean_2pct,-0.19841269841269837,-0.1918998782473299,0.009167037633785102,False,GRS135003002|2019-09-18
GRS135003002,2019-11-21,winsorized_mean_2pct,-0.18518518518518523,-0.1907794539415801,-0.005256432415340675,False,GRS135003002|2019-11-21
GRS135003002,2020-07-20,winsorized_mean_2pct,-0.18823529411764706,-0.194568727682617,0.00592378648828706,False,GRS135003002|2020-07-20
GRS135003002,2021-01-12,winsorized_mean_2pct,-0.19718309859154926,-0.2054777111786479,-0.000479532644284784,False,GRS135003002|2021-01-12
GRS135003002,2021-10-01,winsorized_mean_2pct,-0.1282051282051282,-0.13822804136562722,0.004307940075383822,False,GRS135003002|2021-10-01
GRS135003002,2022-05-13,winsorized_mean_2pct,-0.11904761904761907,-0.13563664529588387,0.0142094108825813,False,GRS135003002|2022-05-13
GRS135003002,2022-07-11,winsorized_mean_2pct,-0.18831168831168832,-0.17255169349936472,-0.012819311376715964,False,GRS135003002|2022-07-11
GRS135003002,2022-10-13,winsorized_mean_2pct,-0.1428571428571429,-0.1435368797237014,-0.000570333573613402,False,GRS135003002|2022-10-13
GRS137003000,2019-12-06,winsorized_mean_2pct,-0.05454545454545445,-0.05276067958892815,-0.0044597739631410905,False,GRS137003000|2019-12-06
GRS137003000,2020-02-03,winsorized_mean_2pct,-0.05699481865284972,-0.05593150751104226,-0.002650701689106782,False,GRS137003000|2020-02-03
GRS137003000,2020-03-09,winsorized_mean_2pct,-0.1383647798742138,-0.07785347426033198,-0.11585514954907218,True,GRS137003000|2020-03-09
GRS137003000,2020-05-15,winsorized_mean_2pct,-0.05633802816901401,-0.058143111011837126,0.0023501892915833425,False,GRS137003000|2020-05-15
GRS137003000,2020-09-10,winsorized_mean_2pct,-0.08860759493670889,-0.09206752612547026,0.0036565038555905318,False,GRS137003000|2020-09-10
GRS137003000,2020-10-13,winsorized_mean_2pct,-0.060810810810810856,-0.06128172289089575,0.00036157406865102153,False,GRS137003000|2020-10-13
GRS137003000,2021-04-30,winsorized_mean_2pct,-0.07812206572769953,-0.07410405583183359,-0.004823956237965641,False,GRS137003000|2021-04-30
GRS137003000,2022-03-08,winsorized_mean_2pct,-0.10356832027850305,-0.05468564823398637,-0.05432975884224411,True,GRS137003000|2022-03-08
GRS137003000,2022-10-05,winsorized_mean_2pct,-0.06299212598425208,-0.059930619552194184,-0.0031487810167046535,False,GRS137003000|2022-10-05
GRS144003001,2020-02-24,winsorized_mean_2pct,-0.0792452830188679,-0.043356294446050984,-0.08294906275058582,True,GRS144003001|2020-02-24
GRS144003001,2020-03-27,winsorized_mean_2pct,-0.07142857142857151,-0.0510683064697023,-0.022840948239325407,True,GRS144003001|2020-03-27
GRS144003001,2020-10-13,winsorized_mean_2pct,-0.06609808102345405,-0.06554918341429168,0.00036157406865102153,False,GRS144003001|2020-10-13
GRS144003001,2021-04-16,winsorized_mean_2pct,-0.05714285714285716,-0.05404963158314922,-0.0025170812677694993,False,GRS144003001|2021-04-16
GRS144003001,2021-05-18,winsorized_mean_2pct,-0.05990783410138245,-0.06317979405796569,0.0049350426564956085,False,GRS144003001|2021-05-18
GRS144003001,2021-09-27,winsorized_mean_2pct,-0.060869565217391175,-0.0627448835451122,0.0029316614698082955,False,GRS144003001|2021-09-27
GRS144003001,2022-06-10,winsorized_mean_2pct,-0.05991735537190079,-0.043589579698283434,-0.015004167728370967,False,GRS144003001|2022-06-10
GRS144003001,2022-08-05,winsorized_mean_2pct,-0.09917355371900827,-0.09059906183134492,-0.008252841349123794,False,GRS144003001|2022-08-05
GRS145003000,2020-02-24,winsorized_mean_2pct,-0.13563501849568427,-0.04755992219302187,-0.08294906275058582,True,GRS145003000|2020-02-24
GRS145003000,2021-02-19,winsorized_mean_2pct,-0.06439854191980565,-0.068930339566686,0.0023785717556139294,False,GRS145003000|2021-02-19
GRS147233001,2020-03-06,winsorized_mean_2pct,-0.0864864864864866,-0.0529523461457233,-0.04836692012346522,True,GRS147233001|2020-03-06
GRS147233001,2020-04-15,winsorized_mean_2pct,-0.07096774193548394,-0.05610761903104714,-0.013677085670252031,False,GRS147233001|2020-04-15
GRS147233001,2020-09-22,winsorized_mean_2pct,-0.060810810810810856,-0.054716932297983675,-0.004408489373068093,False,GRS147233001|2020-09-22
GRS147233001,2021-05-17,winsorized_mean_2pct,-0.05277777777777781,-0.056665014996177696,0.004624652751379138,False,GRS147233001|2021-05-17
GRS147233001,2022-07-26,winsorized_mean_2pct,-0.05362776025236593,-0.05466898373048713,0.0009860835151840176,False,GRS147233001|2022-07-26
GRS148003015,2020-01-07,winsorized_mean_2pct,-0.10144927536231874,-0.10532270441598511,0.0054638959157374085,False,GRS148003015|2020-01-07
GRS148003015,2020-03-24,winsorized_mean_2pct,-0.09999999999999998,-0.1302905474946175,0.03725080698591116,False,GRS148003015|2020-03-24
GRS148003015,2020-05-01,winsorized_mean_2pct,-0.17218045112781966,-0.17258623284948899,-0.0009190012219696594,False,GRS148003015|2020-05-01
GRS148003015,2021-06-18,winsorized_mean_2pct,-0.10946745562130178,-0.09872246490502959,-0.01003111425712714,False,GRS148003015|2021-06-18
GRS148003015,2022-03-08,winsorized_mean_2pct,-0.14053075995174902,-0.0634226161237759,-0.05432975884224411,True,GRS148003015|2022-03-08
GRS148003015,2022-09-27,winsorized_mean_2pct,-0.07608695652173925,-0.08091294237532182,0.0025954672000456547,False,GRS148003015|2022-09-27
GRS165063009,2019-09-16,winsorized_mean_2pct,-0.1071428571428571,-0.11037224532110608,0.0034816605703378574,False,GRS165063009|2019-09-16
GRS165063009,2020-03-13,winsorized_mean_2pct,-0.09999999999999998,-0.11120739398513586,0.008987921437010616,False,GRS165063009|2020-03-13
GRS165063009,2021-04-19,winsorized_mean_2pct,-0.11570247933884292,-0.1022386568803845,-0.01961577558552696,False,GRS165063009|2021-04-19
GRS184003002,2020-04-23,winsorized_mean_2pct,-0.20000000000000007,-0.21313824903097606,0.016216361737702592,False,GRS184003002|2020-04-23
GRS184003002,2020-06-08,winsorized_mean_2pct,-0.20708661417322838,-0.20347734876640325,-0.008796117390070761,False,GRS184003002|2020-06-08
GRS184003002,2021-10-06,winsorized_mean_2pct,-0.19000000000000006,-0.19360836608302898,-0.0044310376729277115,False,GRS184003002|2021-10-06
GRS184003002,2022-05-05,winsorized_mean_2pct,-0.19213973799126638,-0.18748684090910234,-0.014216114672099961,False,GRS184003002|2022-05-05
GRS184003002,2022-06-02,winsorized_mean_2pct,-0.1807909604519774,-0.18112639078925505,-0.0060252196814267285,False,GRS184003002|2022-06-02
GRS191213008,2020-03-05,winsorized_mean_2pct,-0.299660441426146,-0.19301719472979306,-0.05160721498333793,True,GRS191213008|2020-03-05
GRS191213008,2020-04-10,winsorized_mean_2pct,-0.18688118811881194,-0.14554738649681734,-0.020707981168454032,False,GRS191213008|2020-04-10
GRS191213008,2020-09-08,winsorized_mean_2pct,-0.1461187214611871,-0.12070933507751438,-0.011753574330743186,False,GRS191213008|2020-09-08
GRS191213008,2021-07-16,winsorized_mean_2pct,-0.14093959731543626,-0.14807083201362017,0.00597058954135569,False,GRS191213008|2021-07-16
GRS191213008,2021-10-13,winsorized_mean_2pct,-0.10322580645161294,-0.09861279617426473,-0.002276060838042571,False,GRS191213008|2021-10-13
GRS191213008,2022-07-25,winsorized_mean_2pct,-0.05697674418604648,-0.05781203025407363,-0.0012354639299684991,False,GRS191213008|2022-07-25
GRS204003008,2020-02-28,winsorized_mean_2pct,-0.0850253807106599,-0.04922720976809817,-0.0414314821579011,True,GRS204003008|2020-02-28
GRS204003008,2022-02-24,winsorized_mean_2pct,-0.1282051282051282,-0.11539152734342925,-0.0660675415578074,False,GRS204003008|2022-02-24
GRS204003008,2022-05-09,winsorized_mean_2pct,-0.06743185078909608,-0.061626812853255206,-0.00747284120684885,False,GRS204003008|2022-05-09
GRS204003008,2022-08-30,winsorized_mean_2pct,-0.05538922155688619,-0.049711892584421186,-0.0061389091669797995,False,GRS204003008|2022-08-30
GRS208303008,2019-08-15,winsorized_mean_2pct,-0.07732558139534884,-0.09543468388622973,0.02310247907903152,False,GRS208303008|2019-08-15
GRS208303008,2019-10-02,winsorized_mean_2pct,-0.07308970099667766,-0.0695341873752824,-0.022334248109956517,False,GRS208303008|2019-10-02
GRS208303008,2020-02-27,winsorized_mean_2pct,-0.09615384615384615,-0.06876474126330478,-0.037015366539307266,True,GRS208303008|2020-02-27
GRS208303008,2021-05-25,winsorized_mean_2pct,-0.051515151515151514,-0.04619924417121497,-0.004955419434147839,False,GRS208303008|2021-05-25
GRS208303008,2022-10-24,winsorized_mean_2pct,-0.08533333333333326,-0.09239558752791908,0.0072573507736630755,False,GRS208303008|2022-10-24
GRS213213002,2020-01-22,winsorized_mean_2pct,-0.20945945945945954,-0.22818771685199854,0.008431887565957743,False,GRS213213002|2020-01-22
GRS213213002,2020-04-17,winsorized_mean_2pct,-0.08333333333333326,-0.07765975707904736,-0.002599534113138947,False,GRS213213002|2020-04-17
GRS213213002,2021-03-25,winsorized_mean_2pct,-0.06761904761904769,-0.052142590145186386,-0.007717047177345061,False,GRS213213002|2021-03-25
GRS213213002,2021-06-01,winsorized_mean_2pct,-0.10731707317073158,-0.11522651583214136,0.003698961783640202,False,GRS213213002|2021-06-01
GRS222213001,2019-09-30,winsorized_mean_2pct,-0.18055555555555558,-0.17621327638256548,-0.003002937090257445,True,GRS222213001|2019-09-30
GRS222213001,2020-02-27,winsorized_mean_2pct,-0.13901345291479827,-0.0705510701583707,-0.037015366539307266,True,GRS222213001|2020-02-27
GRS222213001,2020-06-26,winsorized_mean_2pct,-0.08418367346938782,-0.06872008583062493,-0.008331896945537098,False,GRS222213001|2020-06-26
GRS222213001,2022-06-16,winsorized_mean_2pct,-0.08799999999999997,-0.052916509957091795,-0.02527858229777781,False,GRS222213001|2022-06-16
GRS222213001,2022-08-17,winsorized_mean_2pct,-0.050387596899224785,-0.048195134585249516,-0.0017275973441744897,False,GRS222213001|2022-08-17
GRS237003009,2021-05-06,winsorized_mean_2pct,-0.15849056603773592,-0.15979134838311845,-0.002387316925068624,False,GRS237003009|2021-05-06
GRS237003009,2022-03-04,winsorized_mean_2pct,-0.20394736842105265,-0.17394010270905969,-0.02984726447591152,False,GRS237003009|2022-03-04
GRS239003007,2020-02-27,winsorized_mean_2pct,-0.08446866485013627,-0.047821294429728184,-0.037015366539307266,True,GRS239003007|2020-02-27
GRS239003007,2020-05-11,winsorized_mean_2pct,-0.06951871657754016,-0.0628361515087301,-0.006367848081498579,False,GRS239003007|2020-05-11
GRS239003007,2021-09-10,winsorized_mean_2pct,-0.056831922611849994,-0.059929350040719497,-0.0014006617232992834,False,GRS239003007|2021-09-10
GRS239003007,2022-04-14,winsorized_mean_2pct,-0.06779661016949157,-0.06870079192299551,0.0008023484523011472,False,GRS239003007|2022-04-14
GRS240003012,2020-03-06,winsorized_mean_2pct,-0.09999999999999998,-0.09996315663620733,-0.04836692012346522,True,GRS240003012|2020-03-06
GRS240003012,2020-05-07,winsorized_mean_2pct,-0.09444444444444455,-0.09555184057928941,0.003706837693943882,False,GRS240003012|2020-05-07
GRS240003012,2020-07-28,winsorized_mean_2pct,-0.09473684210526312,-0.09678021761522321,0.004653998699493267,False,GRS240003012|2020-07-28
GRS240003012,2021-12-01,winsorized_mean_2pct,-0.08633093525179869,-0.09413931274868936,0.011094582374632532,False,GRS240003012|2021-12-01
GRS240003012,2022-06-16,winsorized_mean_2pct,-0.0708333333333333,-0.052767285674488004,-0.02527858229777781,False,GRS240003012|2022-06-16
GRS240003012,2022-10-03,winsorized_mean_2pct,-0.05882352941176472,-0.06004233092036977,0.0034565999215530074,False,GRS240003012|2022-10-03
GRS245213004,2019-09-10,winsorized_mean_2pct,-0.08843537414965996,-0.07425823403761053,-0.009241848434219588,False,GRS245213004|2019-09-10
GRS245213004,2020-03-11,winsorized_mean_2pct,-0.08307210031347967,-0.05771978194058391,-0.017897249252441332,True,GRS245213004|2020-03-11
GRS245213004,2022-03-08,winsorized_mean_2pct,-0.11302982731554145,-0.05076739108905173,-0.05432975884224411,True,GRS245213004|2022-03-08
GRS246073001,2020-03-30,winsorized_mean_2pct,-0.12080536912751672,-0.13353212269153186,0.0072349390665650565,False,GRS246073001|2020-03-30
GRS246073001,2020-08-11,winsorized_mean_2pct,-0.17682926829268286,-0.1869268913504724,0.008135948129310875,False,GRS246073001|2020-08-11
GRS246073001,2020-10-06,winsorized_mean_2pct,-0.13749999999999996,-0.14610944982510485,0.008352845136708953,False,GRS246073001|2020-10-06
GRS246073001,2021-11-01,winsorized_mean_2pct,-0.1785714285714286,-0.18158935649089733,0.003415255110432006,False,GRS246073001|2021-11-01
GRS246073001,2021-12-13,winsorized_mean_2pct,-0.10399999999999987,-0.09761050229057046,-0.012545746493575396,False,GRS246073001|2021-12-13
GRS246073001,2022-02-24,winsorized_mean_2pct,-0.16279069767441856,-0.11521371743015854,-0.0660675415578074,False,GRS246073001|2022-02-24
GRS246073001,2022-05-09,winsorized_mean_2pct,-0.14222222222222225,-0.13282371127841192,-0.00747284120684885,False,GRS246073001|2022-05-09
GRS247003007,2020-12-22,winsorized_mean_2pct,-0.13564668769716082,-0.1528752247037962,0.015419033771120479,False,GRS247003007|2020-12-22
GRS247003007,2022-05-06,winsorized_mean_2pct,-0.10287081339712911,-0.09114794532906827,-0.019664373937084832,False,GRS247003007|2022-05-06
